"","X","subjectID","l_fit","beta","tau","phi","block_nr","trial_nr","initial_opened","selected_choice","reward","average_reward","initial_opened_value","selected_choice_value","type","rewarded","trial_nr_c","block_nr_c","animal_opened","animal","prev_reward","distance_prev","distance","new_click","HV_click","logtrial","logdistance","logdistance_prev","loground","prev_reward_c","rres"
"38397",38397,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,8,319,118,75.9645703007261,48.6149399808039,"pigeon","dog","sell",TRUE,-2,13.5,"pigeon","dog",76.3263031712174,0,0,FALSE,TRUE,0.0454512485413952,0,0,1.05087194693473,1.63748922970259,42.4595789233667
"38398",38398,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,9,319,118,75.2392739273194,51.0353339759417,"pigeon","dog","sell",TRUE,-1,13.5,"pigeon","dog",75.9645703007261,0,0,FALSE,TRUE,0.177498404466793,0,0,1.05087194693473,1.61464314092975,42.0978460528753
"38399",38399,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,10,319,118,75.1532818185963,53.0451629628296,"pigeon","dog","sell",TRUE,0,13.5,"pigeon","dog",75.2392739273194,0,0,FALSE,TRUE,0.296949586869625,0,0,1.05087194693473,1.56883534549505,41.3725496794686
"38400",38400,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,11,319,118,75.6485996330969,54.7838888605424,"pigeon","dog","sell",TRUE,1,13.5,"pigeon","dog",75.1532818185963,0,0,FALSE,TRUE,0.405999972518338,0,0,1.05087194693473,1.56340431196198,41.2865575707455
"38401",38401,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,12,319,118,78.1945835590478,56.4560813390071,"pigeon","dog","sell",TRUE,2,13.5,"pigeon","dog",75.6485996330969,0,0,FALSE,TRUE,0.50631660285056,0,0,1.05087194693473,1.59468727152682,41.7818753852462
"38402",38402,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,13,319,118,76.7838584510503,57.81126647981,"pigeon","dog","sell",TRUE,3,13.5,"pigeon","dog",78.1945835590478,0,0,FALSE,TRUE,0.599195295529687,0,0,1.05087194693473,1.75548486425735,44.327859311197
"38403",38403,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,14,319,118,77.8473477299631,59.0635215579445,"pigeon","dog","sell",TRUE,4,13.5,"pigeon","dog",76.7838584510503,0,0,FALSE,TRUE,0.685663289750269,0,0,1.05087194693473,1.66638720772529,42.9171342031996
"38404",38404,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,15,319,118,75.1773097458831,60.0113914513527,"pigeon","dog","sell",TRUE,5,13.5,"pigeon","dog",77.8473477299631,0,0,FALSE,TRUE,0.76654869649528,0,0,1.05087194693473,1.73355437017312,43.9806234821124
"38405",38405,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,16,319,118,76.1082213083604,60.905659776742,"pigeon","dog","sell",TRUE,6,13.5,"pigeon","dog",75.1773097458831,0,0,FALSE,TRUE,0.842528856994034,0,0,1.05087194693473,1.56492185212657,41.3105854980324
"38406",38406,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,17,319,118,75.8723033653259,61.6933778603517,"pigeon","dog","sell",TRUE,7,13.5,"pigeon","dog",76.1082213083604,0,0,FALSE,TRUE,0.914164857801813,0,0,1.05087194693473,1.62371575760476,42.2414970605096
"38407",38407,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,18,319,118,76.4307221774514,62.4302450762067,"pigeon","dog","sell",TRUE,8,13.5,"pigeon","dog",75.8723033653259,0,0,FALSE,TRUE,0.981926701533818,0,0,1.05087194693473,1.6088158059848,42.0055791174752
"38408",38408,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,19,319,118,77.1049724216753,63.1290416164671,"pigeon","dog","sell",TRUE,9,13.5,"pigeon","dog",76.4307221774514,0,0,FALSE,TRUE,1.04621201372721,0,0,1.05087194693473,1.64408405721372,42.5639979296007
"38409",38409,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,28,20,319,118,75.8340730436897,63.7065430449772,"pigeon","dog","sell",TRUE,10,13.5,"pigeon","dog",77.1049724216753,0,0,FALSE,TRUE,1.10736018081316,0,0,1.05087194693473,1.68666791450523,43.2382481738245
"38410",38410,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,0,199,306,55.1129698715921,39.1591499583387,"horse","panther","sell",TRUE,-10,14.5,"horse","panther",23.2053300450853,6.8079,6.8079,TRUE,FALSE,-2.70830574054639,0.892534242449837,0.892534242449837,1.09141670408649,-1.71749055438817,-10.6613942027654
"38411",38411,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,1,199,306,54.7841290931664,44.3674763366146,"horse","panther","sell",TRUE,-9,14.5,"horse","panther",55.1129698715921,0,0,FALSE,TRUE,-1.83959213128597,0,0,1.09141670408649,0.297711356951027,21.2462456237413
"38412",38412,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,2,199,306,55.2529986593972,47.0888569173103,"horse","panther","sell",TRUE,-8,14.5,"horse","panther",54.7841290931664,0,0,FALSE,TRUE,-1.3314272460025,0,0,1.09141670408649,0.276942645482149,20.9174048453157
"38413",38413,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,3,199,306,53.7193622692555,48.4149579876993,"horse","panther","sell",TRUE,-7,14.5,"horse","panther",55.2529986593972,0,0,FALSE,TRUE,-0.970878522025556,0,0,1.09141670408649,0.306555203827879,21.3862744115464
"38414",38414,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,4,199,306,53.7708139355672,49.3076006456773,"horse","panther","sell",TRUE,-6,14.5,"horse","panther",53.7193622692555,0,0,FALSE,TRUE,-0.691215204793625,0,0,1.09141670408649,0.209694796680326,19.8526380214047
"38415",38415,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,5,199,306,55.0025871232642,50.1211701424754,"horse","panther","sell",TRUE,-5,14.5,"horse","panther",53.7708139355672,0,0,FALSE,TRUE,-0.46271363674208,0,0,1.09141670408649,0.212944347473074,19.9040896877164
"38416",38416,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,6,199,306,55.0728997728656,50.7401363462742,"horse","panther","sell",TRUE,-4,14.5,"horse","panther",55.0025871232642,0,0,FALSE,TRUE,-0.269518313730731,0,0,1.09141670408649,0.290739875305295,21.1358628754135
"38417",38417,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,7,199,306,54.1642340572722,51.1205916474962,"horse","panther","sell",TRUE,-3,14.5,"horse","panther",55.0728997728656,0,0,FALSE,TRUE,-0.102164912765138,0,0,1.09141670408649,0.295180635782674,21.2061755250149
"38418",38418,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,8,199,40,71.0392759157287,53.1124600743195,"horse","bobolink","sell",TRUE,-2,14.5,"horse","bobolink",54.1642340572722,5.5936,5.5936,TRUE,FALSE,0.0454512485413952,0.819122597180513,0.819122597180513,1.09141670408649,0.237791718996954,20.2975098094215
"38419",38419,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,9,199,40,71.8223934098068,54.8133631048183,"horse","bobolink","sell",TRUE,-1,14.5,"horse","bobolink",71.0392759157287,0,0,FALSE,TRUE,0.177498404466793,0,0,1.09141670408649,1.30357460961489,37.172551667878
"38420",38420,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,10,199,40,72.386914983175,56.277825761348,"horse","bobolink","sell",TRUE,0,14.5,"horse","bobolink",71.8223934098068,0,0,FALSE,TRUE,0.296949586869625,0,0,1.09141670408649,1.35303423368769,37.9556691619561
"38421",38421,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,11,199,40,71.6318154143069,57.4589018884987,"horse","bobolink","sell",TRUE,1,14.5,"horse","bobolink",72.386914983175,0,0,FALSE,TRUE,0.405999972518338,0,0,1.09141670408649,1.38868791913198,38.5201907353243
"38422",38422,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,12,199,40,73.7481679741897,58.6224208946195,"horse","bobolink","sell",TRUE,2,14.5,"horse","bobolink",71.6318154143069,0,0,FALSE,TRUE,0.50631660285056,0,0,1.09141670408649,1.34099783291099,37.7650911664562
"38423",38423,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,13,199,40,71.5564331790365,59.4846883802473,"horse","bobolink","sell",TRUE,3,14.5,"horse","bobolink",73.7481679741897,0,0,FALSE,TRUE,0.599195295529687,0,0,1.09141670408649,1.47466104795707,39.8814437263389
"38424",38424,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,14,199,40,72.6616402569073,60.3082478725385,"horse","bobolink","sell",TRUE,4,14.5,"horse","bobolink",71.5564331790365,0,0,FALSE,TRUE,0.685663289750269,0,0,1.09141670408649,1.33623689084746,37.6897089311858
"38425",38425,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,15,199,40,71.6158203380302,60.9733991940381,"horse","bobolink","sell",TRUE,5,14.5,"horse","bobolink",72.6616402569073,0,0,FALSE,TRUE,0.76654869649528,0,0,1.09141670408649,1.40603883884051,38.7949160090566
"38426",38426,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,16,199,40,71.2172518463384,61.5425021191658,"horse","bobolink","sell",TRUE,6,14.5,"horse","bobolink",71.6158203380302,0,0,FALSE,TRUE,0.842528856994034,0,0,1.09141670408649,1.33998762631281,37.7490960901794
"38427",38427,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,17,199,40,70.6687642363536,62.022831704281,"horse","bobolink","sell",TRUE,7,14.5,"horse","bobolink",71.2172518463384,0,0,FALSE,TRUE,0.914164857801813,0,0,1.09141670408649,1.31481509739422,37.3505275984876
"38428",38428,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,18,199,40,72.0915880378367,62.5262695209588,"horse","bobolink","sell",TRUE,8,14.5,"horse","bobolink",70.6687642363536,0,0,FALSE,TRUE,0.981926701533818,0,0,1.09141670408649,1.28017407455464,36.8020399885029
"38429",38429,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,19,199,40,71.8253739276468,62.9690840165154,"horse","bobolink","sell",TRUE,9,14.5,"horse","bobolink",72.0915880378367,0,0,FALSE,TRUE,1.04621201372721,0,0,1.09141670408649,1.37003585248111,38.224863789986
"38430",38430,61,13.8991129207542,0.0067379469990854,0.0165890316904945,0.0208601158727235,29,20,199,40,71.7802127824041,63.3695898695103,"horse","bobolink","sell",TRUE,10,14.5,"horse","bobolink",71.8253739276468,0,0,FALSE,TRUE,1.10736018081316,0,0,1.09141670408649,1.35322247529004,37.9586496797961
"38431",38431,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,0,370,370,54.0205937627664,53.4933368593752,"sheep","sheep","sell",TRUE,-10,-14.5,"sheep","sheep",52.9660799559839,0,0,FALSE,TRUE,-2.70830574054639,0,0,-2.97626501101335,0.162119483503393,14.773689138287
"38432",38432,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,1,370,445,22.0647693713766,43.017147696709,"sheep","wildcat","sell",TRUE,-9,-14.5,"sheep","wildcat",54.0205937627664,4.3116,4.3116,TRUE,FALSE,-1.83959213128597,0.725225362230882,0.725225362230882,-2.97626501101335,0.22871977893472,15.8282029450695
"38433",38433,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,2,370,179,57.0022474202674,46.5134226275986,"sheep","grouse","sell",TRUE,-8,-14.5,"sheep","grouse",22.0647693713766,5.0744,5.3129,TRUE,FALSE,-1.3314272460025,0.800228909905183,0.78350338686986,-2.97626501101335,-1.78952534173545,-16.1276214463204
"38434",38434,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,3,370,179,54.9478593971535,48.2003099815096,"sheep","grouse","sell",TRUE,-7,-14.5,"sheep","grouse",57.0022474202674,0,0,FALSE,TRUE,-0.970878522025556,0,0,-2.97626501101335,0.417033116499596,18.8098566025705
"38435",38435,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,4,370,179,55.1988445825586,49.3667324150177,"sheep","grouse","sell",TRUE,-6,-14.5,"sheep","grouse",54.9478593971535,0,0,FALSE,TRUE,-0.691215204793625,0,0,-2.97626501101335,0.287283417263855,16.7554685794565
"38436",38436,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,5,370,179,54.9161991186274,50.1595133726763,"sheep","grouse","sell",TRUE,-5,-14.5,"sheep","grouse",55.1988445825586,0,0,FALSE,TRUE,-0.46271363674208,0,0,-2.97626501101335,0.303134975953138,17.0064537648617
"38437",38437,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,6,370,78,34.4822757559083,48.1998586705803,"sheep","chicken","sell",TRUE,-4,-14.5,"sheep","chicken",54.9161991186274,5.8925,5.1797,TRUE,FALSE,-0.269518313730731,0.790967392320691,0.838376774777811,-2.97626501101335,0.285283838036244,16.7238083009305
"38438",38438,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,7,370,248,40.0270709614184,47.2917711473401,"sheep","lynx","sell",TRUE,-3,-14.5,"sheep","lynx",34.4822757559083,7.8293,5.4467,TRUE,FALSE,-0.102164912765138,0.809337460597947,0.945926273431697,-2.97626501101335,-1.00526857012094,-3.71011506178867
"38439",38439,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,8,370,370,53.4976274079027,47.9123567733963,"sheep","sheep","sell",TRUE,-2,-14.5,"sheep","sheep",40.0270709614184,6.1863,0,FALSE,TRUE,0.0454512485413952,0,0.856505343348038,-2.97626501101335,-0.655074009918906,1.83468014372139
"38440",38440,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,9,370,370,52.2028242165434,48.3023992682279,"sheep","sheep","sell",TRUE,-1,-14.5,"sheep","sheep",53.4976274079027,0,0,FALSE,TRUE,0.177498404466793,0,0,-2.97626501101335,0.195690610885378,15.3052365902057
"38441",38441,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,10,370,370,51.0762053379604,48.5335497740389,"sheep","sheep","sell",TRUE,0,-14.5,"sheep","sheep",52.2028242165434,0,0,FALSE,TRUE,0.296949586869625,0,0,-2.97626501101335,0.113914275179477,14.0104333988464
"38442",38442,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,11,370,370,50.5524205161722,48.6888475234338,"sheep","sheep","sell",TRUE,1,-14.5,"sheep","sheep",51.0762053379604,0,0,FALSE,TRUE,0.405999972518338,0,0,-2.97626501101335,0.0427600146382408,12.8838145202634
"38443",38443,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,12,370,370,52.1214241599498,48.9340315688992,"sheep","sheep","sell",TRUE,2,-14.5,"sheep","sheep",50.5524205161722,0,0,FALSE,TRUE,0.50631660285056,0,0,-2.97626501101335,0.00967915438855504,12.3600296984753
"38444",38444,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,13,370,30,42.8084553810307,48.5256598230413,"sheep","bison","sell",TRUE,3,-14.5,"sheep","bison",52.1214241599498,4.8658,4.8658,TRUE,FALSE,0.599195295529687,0.768327251215769,0.768327251215769,-2.97626501101335,0.108773263480636,13.9290333422528
"38445",38445,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,14,370,370,52.1508896095919,48.7522366847007,"sheep","sheep","sell",TRUE,4,-14.5,"sheep","sheep",42.8084553810307,4.8658,0,FALSE,TRUE,0.685663289750269,0,0.768327251215769,-2.97626501101335,-0.479409146298518,4.61606456333369
"38446",38446,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,15,370,370,54.0141711461451,49.0617622412563,"sheep","sheep","sell",TRUE,5,-14.5,"sheep","sheep",52.1508896095919,0,0,FALSE,TRUE,0.76654869649528,0,0,-2.97626501101335,0.110634223136696,13.9584987918949
"38447",38447,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,16,370,370,52.959266909767,49.2782902783957,"sheep","sheep","sell",TRUE,6,-14.5,"sheep","sheep",54.0141711461451,0,0,FALSE,TRUE,0.842528856994034,0,0,-2.97626501101335,0.228314143501904,15.8217803284481
"38448",38448,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,17,370,370,52.5197145164279,49.4488915540816,"sheep","sheep","sell",TRUE,7,-14.5,"sheep","sheep",52.959266909767,0,0,FALSE,TRUE,0.914164857801813,0,0,-2.97626501101335,0.161689189572754,14.76687609207
"38449",38449,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,18,370,272,10.7808441288376,47.5154891828195,"sheep","monkey","sell",TRUE,8,-14.5,"sheep","monkey",52.5197145164279,7.3487,7.3487,TRUE,FALSE,0.981926701533818,0.921618855509878,0.921618855509878,-2.97626501101335,0.133928226116762,14.327323698731
"38450",38450,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,19,370,356,29.5590674848925,46.6604214829182,"sheep","rooster","sell",TRUE,9,-14.5,"sheep","rooster",10.7808441288376,4.8083,5.1229,TRUE,FALSE,1.04621201372721,0.78695716653963,0.764049039678918,-2.97626501101335,-2.50218813471592,-27.4115466888593
"38451",38451,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,0,20,370,395,51.1950754609253,46.8665421182821,"sheep","stag","sell",TRUE,10,-14.5,"sheep","stag",29.5590674848925,4.0517,3.8156,TRUE,FALSE,1.10736018081316,0.682650405781464,0.703437551658997,-2.97626501101335,-1.31620534800916,-8.63332333280448
"38452",38452,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,0,199,343,22.1884189042748,13.4920192358309,"horse","rabbit","sell",TRUE,-10,-13.5,"horse","rabbit",4.79561956738688,5.1283,5.1283,TRUE,FALSE,-2.70830574054639,0.787340017256973,0.787340017256973,-2.14729162433539,-2.88019904500612,-33.3967712503101
"38453",38453,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,1,199,221,32.5224326250608,19.8354903655742,"horse","kingsnake","sell",TRUE,-9,-13.5,"horse","kingsnake",22.1884189042748,5.2867,5.2867,TRUE,FALSE,-1.83959213128597,0.798422736403442,0.798422736403442,-2.14729162433539,-1.7817159651602,-16.0039719134221
"38454",38454,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,2,199,116,39.8953177961646,24.8504472232218,"horse","dodo","sell",TRUE,-8,-13.5,"horse","dodo",32.5224326250608,6.6137,6.6137,TRUE,FALSE,-1.3314272460025,0.881595760459516,0.881595760459516,-2.14729162433539,-1.12904706469727,-5.66995819263617
"38455",38455,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,3,199,367,32.9905780126334,26.4784733811041,"horse","serpent","sell",TRUE,-7,-13.5,"horse","serpent",39.8953177961646,3.7731,3.7731,TRUE,FALSE,-0.970878522025556,0.678800533254416,0.678800533254416,-2.14729162433539,-0.663395190422638,1.7029269784676
"38456",38456,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,4,199,267,34.3668233338903,27.7931983732351,"horse","mink","sell",TRUE,-6,-13.5,"horse","mink",32.9905780126334,6.3343,5.0293,TRUE,FALSE,-0.691215204793625,0.780266893602148,0.865358670238696,-2.14729162433539,-1.09948024355504,-5.20181280506358
"38457",38457,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,5,199,367,30.3943912378397,28.1647973538929,"horse","serpent","sell",TRUE,-5,-13.5,"horse","serpent",34.3668233338903,6.3343,3.7731,FALSE,FALSE,-0.46271363674208,0.678800533254416,0.865358670238696,-2.14729162433539,-1.012560238912,-3.82556748380665
"38458",38458,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,6,199,94,43.080733009143,30.0292893107992,"horse","coral","sell",TRUE,-4,-13.5,"horse","coral",30.3943912378397,5.9213,5.0963,TRUE,FALSE,-0.269518313730731,0.785066330565593,0.84018767390784,-2.14729162433539,-1.26344851507889,-7.79799957985725
"38459",38459,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,7,199,440,48.4950071143657,32.0810357334177,"horse","wasp","sell",TRUE,-3,-13.5,"horse","wasp",43.080733009143,6.0559,6.0559,TRUE,FALSE,-0.102164912765138,0.848552417113001,0.848552417113001,-2.14729162433539,-0.462212813396108,4.88834219144601
"38460",38460,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,8,199,104,44.5047415825944,33.3234063183354,"horse","crayfish","sell",TRUE,-2,-13.5,"horse","crayfish",48.4950071143657,6.1993,6.1993,TRUE,FALSE,0.0454512485413952,0.857290271303995,0.857290271303995,-2.14729162433539,-0.120261619742004,10.3026162966688
"38461",38461,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,9,199,253,55.7572243918362,35.3628443250172,"horse","magpie","sell",TRUE,-1,-13.5,"horse","magpie",44.5047415825944,6.3394,4.3746,TRUE,FALSE,0.177498404466793,0.730346147795643,0.865660557553673,-2.14729162433539,-0.372276208414164,6.31235076489741
"38462",38462,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,10,199,286,35.6354131878285,35.3855583969182,"horse","nautilus","sell",TRUE,0,-13.5,"horse","nautilus",55.7572243918362,6.727,6.727,TRUE,FALSE,0.296949586869625,0.888010912245029,0.888010912245029,-2.14729162433539,0.338400763865618,17.5648335741393
"38463",38463,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,11,199,29,53.7840434953777,36.8008264814151,"horse","bird","sell",TRUE,1,-13.5,"horse","bird",35.6354131878285,8.032,3.7238,TRUE,FALSE,0.405999972518338,0.674291501825663,0.955783928916911,-2.14729162433539,-0.93243946807899,-2.55697762986849
"38464",38464,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,12,199,29,53.7865344139173,38.0140913337367,"horse","bird","sell",TRUE,2,-13.5,"horse","bird",53.7840434953777,0,0,FALSE,TRUE,0.50631660285056,0,0,-2.14729162433539,0.213779891385482,15.5916526776807
"38465",38465,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,13,199,29,54.6872657560953,39.1256362952272,"horse","bird","sell",TRUE,3,-13.5,"horse","bird",53.7865344139173,0,0,FALSE,TRUE,0.599195295529687,0,0,-2.14729162433539,0.213937211194445,15.5941435962203
"38466",38466,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,14,199,29,53.4488627993947,40.0208379517377,"horse","bird","sell",TRUE,4,-13.5,"horse","bird",54.6872657560953,0,0,FALSE,TRUE,0.685663289750269,0,0,-2.14729162433539,0.270825013997471,16.4948749383984
"38467",38467,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,15,199,393,52.6740862252996,40.7651466737119,"horse","squid","sell",TRUE,5,-13.5,"horse","squid",53.4488627993947,8.1659,8.1659,TRUE,FALSE,0.76654869649528,0.962175114780348,0.962175114780348,-2.14729162433539,0.19261076753735,15.2564719816978
"38468",38468,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,16,199,259,7.17021884104039,38.8987617941191,"horse","mare","sell",TRUE,6,-13.5,"horse","mare",52.6740862252996,8.9827,7.4213,TRUE,FALSE,0.842528856994034,0.925379138916131,0.999248019895805,-2.14729162433539,0.143677933850285,14.4816954076027
"38469",38469,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,17,199,288,51.7312588671875,39.5741563769121,"horse","nightingale","sell",TRUE,7,-13.5,"horse","nightingale",7.17021884104039,7.1584,2.7011,TRUE,FALSE,0.914164857801813,0.568330819453792,0.911604994623398,-2.14729162433539,-2.730225652397,-31.0221719766566
"38470",38470,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,18,199,360,68.4331798218525,41.0171075491592,"horse","salmon","sell",TRUE,8,-13.5,"horse","salmon",51.7312588671875,8.8603,5.5679,TRUE,FALSE,0.981926701533818,0.81742653178209,0.993890128568243,-2.14729162433539,0.0841314583208674,13.5388680494905
"38471",38471,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,19,199,360,67.3837084866819,42.2726599747555,"horse","salmon","sell",TRUE,9,-13.5,"horse","salmon",68.4331798218525,0,0,FALSE,TRUE,1.04621201372721,0,0,-2.14729162433539,1.13898049177763,30.2407890041555
"38472",38472,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,1,20,199,360,67.3484663612406,43.4124693559594,"horse","salmon","sell",TRUE,10,-13.5,"horse","salmon",67.3837084866819,0,0,FALSE,TRUE,1.10736018081316,0,0,-2.14729162433539,1.07269866548051,29.1913176689849
"38473",38473,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,0,443,251,9.25483634446076,21.2848894181573,"whale","mackerel","sell",TRUE,-10,-12.5,"whale","mackerel",33.3149424918538,7.0648,7.0648,TRUE,FALSE,-2.70830574054639,0.90659360173448,0.90659360173448,-1.66237327903296,-1.07899424327268,-4.87744832584318
"38474",38474,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,1,443,191,29.946227569595,24.1720021353032,"whale","heifer","sell",TRUE,-9,-12.5,"whale","heifer",9.25483634446076,7.9144,8.9384,TRUE,FALSE,-1.83959213128597,0.997316472213984,0.950092117510449,-1.66237327903296,-2.59856673935468,-28.9375544732362
"38475",38475,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,2,443,406,55.9786444230014,32.1236627072277,"whale","swan","sell",TRUE,-8,-12.5,"whale","swan",29.946227569595,6.6032,5.3178,TRUE,FALSE,-1.3314272460025,0.80056587350468,0.880996414629062,-1.66237327903296,-1.29175334382054,-8.24616324810195
"38476",38476,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,3,443,406,56.4469628639322,36.9883227385686,"whale","swan","sell",TRUE,-7,-12.5,"whale","swan",55.9786444230014,0,0,FALSE,TRUE,-0.970878522025556,0,0,-1.66237327903296,0.352385065820853,17.7862536053044
"38477",38477,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,4,443,406,55.9894857423332,40.1551832391961,"whale","swan","sell",TRUE,-6,-12.5,"whale","swan",56.4469628639322,0,0,FALSE,TRUE,-0.691215204793625,0,0,-1.66237327903296,0.381962816554243,18.2545720462352
"38478",38478,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,5,443,406,56.6854081149654,42.5166439357345,"whale","swan","sell",TRUE,-5,-12.5,"whale","swan",55.9894857423332,0,0,FALSE,TRUE,-0.46271363674208,0,0,-1.66237327903296,0.353069774798322,17.7970949246363
"38479",38479,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,6,443,314,54.4247954259931,44.0051628720169,"whale","pelican","sell",TRUE,-4,-12.5,"whale","pelican",56.6854081149654,2.704,2.704,TRUE,FALSE,-0.269518313730731,0.568670978009897,0.568670978009897,-1.66237327903296,0.397022386244906,18.4930172972684
