subjectID,l_fit,beta,tau,phi,NLL
3v3mn370,12.44442487880834,0.006737946999085467,0.024352214073336428,0.031091303336040786,497.1078072726608
fu02yz2g,3.38998152978257,0.006737946999085467,0.03334864335470747,0.033151578795457645,857.2806091596218
pozawsex,0.948453342466028,0.18091229277341192,0.01688261593207952,0.029882515617419374,287.9268136087212
263rg2td,4.698213718657184,0.006737946999085467,0.038181567333266005,0.04914712227542696,801.5919763207145
j1xhpm98,4.635224036162402,0.006737946999085467,0.04360431832839039,0.05894862708928934,881.5165844333443
sn8pstys,1.3229342708098635,1.1740049293517292,0.10827208041845182,0.171840978219038,967.8229905708379
yqvyh6vn,6.775942687266439,0.006737946999085467,0.024560268091334735,0.020328237313769648,795.9539898024274
k47b3m0z,4.429971374803511,0.006737946999085467,0.017706581895338913,0.013684152882728923,812.3541844159174
elpewlq2,5.221413135402548,0.006737946999085512,0.019794279900061527,0.01150417290179423,901.4438716079021
23odf2ue,8.36889425231518,0.006737946999085467,0.027261715680471733,0.02279626740566975,788.649600990996
vmo0k017,4.466082286949234,0.0067379469990854705,0.016027112304424697,0.025743349708486928,342.72883943876553
ws9x8reu,7.521894267349786,0.006737946999085467,0.03691306836466469,0.04304903708435109,513.0590308692775
wmt9nsnd,8.052555478641882,0.006737946999085467,0.025284185102004773,0.03595234915512921,478.94055761457304
orpbydft,5.970736095015474,0.0067379469990854705,0.02102509704818399,0.024660936646606048,423.89878180516047
69dj2agf,3.709700852644574,0.006737946999085467,0.024981095854369063,0.01887519028066116,835.1520822039561
2r65jqgo,1.3760949770688737,0.006737946999085467,0.023880090520326372,0.023294561005386474,721.0045300858
nd652d7c,5.240257604744114,0.006737946999085467,0.027792488259490288,0.028195258965143057,659.0656925862302
0urt1012,0.6638231916042395,0.13146186394087367,0.032324756270451296,0.04794822090653076,724.5377087097675
cqqftsks,0.4033461691705024,0.2418370455263661,0.03428855930539153,0.04966887510477273,563.5760050693561
uo88gv0w,11.234961197586308,0.006737946999085467,0.01636682342871601,0.01697637555193781,379.06451032635965
135qwtdy,1.1960888793324984,0.006737946999085467,0.0294930615388337,0.05063413834774501,497.09766394270457
0xupal5x,13.379919402910307,0.006737946999085473,0.03636732249023643,0.05225146765313583,937.0791521385167
4c5nwmmv,4.046625012907855,0.006737946999085467,0.03858693119333091,0.040367678433422295,866.8431462673403
1djww6qm,0.6158487598605082,0.11999356124677749,0.024583281887041716,0.03865970474436266,549.7856779866006
nvq7lger,4.961017287153673,0.006737946999085479,0.04563633098005401,0.04571282453534078,1046.6577752915437
jtrymj6s,8.703710841392589,0.006737946999085467,0.04656374544631274,0.05174888192567415,818.736344827709
66ap3ujd,2.234040677386715,0.0067379469990854705,0.02159322016535907,0.025078796238987205,611.450949586634
21u5e871,5.802622566258458,0.006737946999085483,0.023724471353027174,0.0222236745402478,674.8106420602372
momcdeje,3.631918564386087,0.006737946999085473,0.01613654210068356,0.01893468189129083,387.2032206984694
95ke8rst,5.350535961762269,0.006737946999085467,0.024031503549787114,0.02299256845766323,814.6547995825869
jpcjb9dd,3.562403473413171,0.006737946999085467,0.0333898481445454,0.03313807228109383,828.2379088472867
06zfab74,10.73067972357613,0.006737946999085467,0.020710213638877734,0.03287472182469867,519.1442019072798
dgjggl2o,6.020041519871454,0.006737946999085467,0.04160562025925711,0.05354414841736154,879.236054527297
5hp2cdgx,0.8916697894430876,0.07896519468143577,0.032390514044187746,0.04136971301134222,671.5249854536344
jxxrv043,0.8951601495235717,0.00673794699908555,0.029696083963935027,0.02639189451033054,1098.4534923022766
7rxojoy0,4.1151993381517435,0.006737946999085467,0.027374814882737887,0.02229883106808858,936.1114229685796
yglpr1l4,5.208556823841853,0.006737946999085467,0.01955904834777892,0.016924676735724474,498.3077038080555
qap1fqjh,3.737368233547122,0.006737946999085509,0.01925632321803749,0.015188761129820854,956.9442362819286
3hjpvxo8,7.62815148112859,0.0067379469990854705,0.02729618408975318,0.03184101756644528,859.031924545398
5rznm5yj,12.71568893878542,0.006737946999085482,0.03551672443905619,0.03843098649051676,908.2285194323856
m6mcssjj,0.7466307297909196,0.006737946999085467,0.019680833684439375,0.03142958105583582,467.52678899679256
yyeygp1e,12.176948772712974,0.006737946999085467,0.016041061637944797,0.03304884967704606,353.56444976722725
3rz4swne,2.5982867152990208,0.006737946999085467,0.03952180938901559,0.05404966633513711,696.9670381313238
u2a8cfsu,0.8247542107994208,0.2456992551927634,0.026761871763622973,0.03231780204218436,596.49645306175
hh8bjbva,11.723941169507166,0.006737946999085467,0.029366780598902045,0.03644099829231037,1031.622283421734
v6rahg9p,0.6601503237480552,0.21923287164841537,0.02871951809293096,0.04186891286237919,693.8182079502177
69pm4uqh,7.344876235153597,0.0067379469990854705,0.02523671840061817,0.02747578115208165,1083.7195502652025
oxy5h9qe,4.305762397788705,0.006737946999085467,0.04232557736508906,0.05344339947001234,832.9331652282799
hrr07ppg,0.4805503984370492,0.18608475000593794,0.03643114850750402,0.035648727712346145,854.95962846058
y8dydnnh,0.7777829007522702,0.5911741698313089,0.05361554983828705,0.05947889931651423,1031.7525388623117
