"","X","subjectID","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","bonus","trials","slope_score","slope_novel","slope_dprev","slope_dhv","slope_dprew"
"279",279,"rw6tkw7n",2.56666666666667,3.0047619047619,23,23,185,56.5499999999999,0.609599999999997,210,0.0101656061240933,-0.0265296290244384,0.00657643402716369,0.00100558173569053,-0.947336575497359
"280",280,"jxxrv043",2.8047619047619,2.52380952380952,5,5,198,45.959090909091,0.270690909090912,210,1.13273736595476,-0.509935508343419,-0.277357623019169,-0.345788729959373,-1.35180773096217
"281",281,"25a8lb6z",1.6952380952381,2.34285714285714,91,91,118,57.0954545454545,0.627054545454544,210,1.10191178896963,-0.289030565923537,-0.216547216473281,-0.277693416166824,-2.11126995229014
"282",282,"9458jtjx",1.84285714285714,0.995238095238095,143,143,36,41.3818181818183,0.124218181818185,210,0.864396863905655,-0.106711243674161,-0.0682320331390805,-0.0625969950903328,-1.46148548049502
"283",283,"bwqgpbqs",2.89047619047619,3.01904761904762,11,11,186,52.5545454545455,0.481745454545456,210,0.0166544287220672,0.0411281621879114,0.00495504390649933,0.0400262601122314,-0.255266132455081
"284",284,"45my1fdt",2.3952380952381,2.5952380952381,1,1,207,52.4227272727274,0.477527272727277,210,0.246436027066599,0.0611243086736744,-0.000730689328340917,0.0151620749669615,-1.17003320960144
"285",285,"qcdoy32g",2.52380952380952,2.81904761904762,2,2,206,53.0136363636365,0.496436363636368,210,0.236332312724037,0.00830379461227296,0.00200182558125489,-0.00429536547686347,0.0178573491430745
"286",286,"3tod3evk",2.91904761904762,3.24761904761905,6,6,204,55.3681818181818,0.571781818181817,210,1.25529887881695,-0.413298923684592,-0.257811023148052,-0.318923449538294,-1.84042530863397
"287",287,"vmo0k017",1.36666666666667,1.58571428571429,131,131,79,62.009090909091,0.784290909090912,210,0.687199149361399,-0.283914414993395,-0.160835792065664,-0.210251935424081,-1.52406432710518
"288",288,"2k8tzxpc",2.28095238095238,2.36190476190476,6,6,189,52.4136363636365,0.477236363636368,210,0.514080294130133,-0.0580021533744416,-0.0331596938319439,-0.0305999733487727,-0.932211950070587
"289",289,"xwt3xyp6",2.15238095238095,2.58571428571429,3,3,202,48.7409090909092,0.359709090909094,210,0.548276900937089,-0.135106690172897,-0.0371652228729022,-0.115473480659991,-0.52542076749335
"290",290,"bc7dt0ks",1.8,2.2047619047619,41,41,162,59.5272727272728,0.70487272727273,210,1.12936632715014,-0.301458014445049,-0.238425867934268,-0.286209774863315,-1.44458409169172
"291",291,"95ke8rst",1.05238095238095,1.3952380952381,92,92,118,61.9090909090909,0.781090909090909,210,0.871228255749208,-0.049169807342582,-0.00412547182454448,-0.0118057180344549,-0.411722592210123
"292",292,"9p9n4jry",1.13333333333333,1.23333333333333,90,90,120,60.2636363636364,0.728436363636365,210,0.351708841256436,0.0420815398749861,-0.00423833774745958,-0.00860301560219219,-1.60987779315948
"293",293,"hrr07ppg",2.52857142857143,2.98571428571429,2,2,206,55.2227272727272,0.56712727272727,210,0.414679521619317,-0.0740311156515526,-0.0144341929633921,-0.016966180492576,-0.912144648444572
"294",294,"7re0z3sf",1.16666666666667,0.904761904761905,133,133,69,58.4636363636363,0.670836363636361,210,1.08338108214562,-0.178599509424457,-0.137324882176991,-0.184319813384118,-1.02748365605557
"295",295,"53m70sf4",2.92380952380952,2.01904761904762,10,10,189,51.1363636363635,0.436363636363632,210,-0.0126249414958124,0.0603039154952667,0.0122666955515942,0.0374558128559269,-0.464690734582488
"296",296,"3hjpvxo8",3.13333333333333,3.12857142857143,3,3,206,52.1090909090908,0.467490909090906,210,0.416742788649777,-0.0581162206344072,-0.018296564451725,-0.0253882324825048,-0.36504404135586
"297",297,"3pewlnb8",2.39047619047619,2.92380952380952,13,13,196,53.4681818181819,0.510981818181821,210,0.0616813844406544,-0.014460148598391,-0.00640801792197074,0.011725953272631,-1.7091910083038
"298",298,"tylvjvpr",3.0952380952381,3.59047619047619,13,13,195,53.6727272727273,0.517527272727274,210,1.27294867461567,-0.403445974609575,-0.244964767038745,-0.31479535388258,-0.827276311441649
"299",299,"3b44614l",0.971428571428571,1.16666666666667,130,130,79,56.9272727272728,0.62167272727273,210,0.54592411302083,0.0100066665978949,-0.00825656708327915,-0.00512889482702154,-0.541756094562522
"300",300,"51qos3vk",3.12857142857143,3.08095238095238,31,31,177,53.9136363636363,0.525236363636362,210,1.04036060249835,-0.411024209904208,-0.169869844648861,-0.305921655435432,-1.23705404197108
"301",301,"cj4vhh25",3.75238095238095,4.30952380952381,3,3,203,49.8500000000001,0.395200000000003,210,0.832065258961214,-0.423592616188461,-0.246016472778227,-0.286335468186589,-0.862354436500052
"302",302,"de5pykpf",1.3,0.452380952380952,99,99,38,38.9181818181818,0.0453818181818177,210,0.268202527486866,-0.057894345457958,-0.0149335175527769,-0.0036249763138826,-2.29399935769795
"303",303,"vu9lwuqb",1.3047619047619,1.74761904761905,103,103,107,56.5818181818182,0.610618181818182,210,0.675803912449335,0.19233205976223,0.00523521679498341,0.0152163002667228,-1.28308017419792
"304",304,"eul9epha",2.47619047619048,3.07142857142857,4,4,200,58.1954545454544,0.662254545454541,210,0.328901135564075,-0.0103573152156028,0.0101581886670883,0.0180330174786788,-0.301247180942824
"305",305,"qap1fqjh",1.01428571428571,1.33809523809524,81,81,126,55.0136363636364,0.560436363636365,210,1.09212820408626,-0.0684401881869754,-0.0181153263167432,-0.0709922369971965,-1.52493505044703
"306",306,"j1xhpm98",1.89047619047619,2.08571428571429,2,2,204,49.8818181818182,0.396218181818182,210,0.323019319088127,-0.141671765163827,-0.0325189793605912,-0.0352286557264564,-0.994648277681
"307",307,"cds498zz",1.32380952380952,1.56666666666667,120,120,90,64.3409090909091,0.858909090909091,210,0.415728203184105,-0.0801668752564807,-0.0216004924821282,-0.0113353266824495,-0.837756338042996
"308",308,"hl06f4tx",1.83333333333333,2.45238095238095,4,4,204,49.381818181818,0.380218181818176,210,0.844160296552936,-0.276643641303706,-0.207131307757801,-0.250042288765214,-1.53812222578516
"309",309,"zxexr9ya",1.13809523809524,1.53333333333333,115,115,95,53.5500000000001,0.513600000000003,210,1.17416326007613,-0.324562588160202,-0.221196824887125,-0.282501471417923,-1.37546785021025
"310",310,"0d7d9bzv",2.45714285714286,2.72857142857143,19,19,189,55.9136363636362,0.589236363636358,210,1.34077168406929,-0.471715084420266,-0.263194530561642,-0.325853350173552,-1.04609920315278
"311",311,"km34yl84",1.86190476190476,1.85714285714286,2,2,206,52.3045454545453,0.47374545454545,210,0.125143539463515,-0.081027038117312,-0.0103951714423851,-0.0125351068706425,-1.56467286917354
"312",312,"y4k9jxza",1.85714285714286,2.03809523809524,3,3,204,47.7727272727273,0.328727272727274,210,0.461832374793284,-0.124811668532652,-0.0405781053159786,-0.00808805525919608,-1.14240462126333
"313",313,"3v3mn370",0.952380952380952,1.15238095238095,144,144,66,57.9954545454546,0.655854545454547,210,0.766275468643424,-0.186035042519457,-0.032465324793286,-0.0915894542922765,-1.54541774570314
"314",314,"3rz4swne",3.26666666666667,5.53333333333333,69,69,130,58.1636363636363,0.661236363636361,210,0.198750627655042,-0.0386650751328948,-0.0132073995089727,0.00923633907611777,-0.679515651707371
"315",315,"jzlnzj7b",3.92857142857143,5.51904761904762,16,16,184,55.1,0.5632,210,0.950701597869931,-0.411647424518292,-0.247294910173768,-0.3149272745462,-1.31635369627964
"316",316,"dgjggl2o",1.3047619047619,1.98095238095238,46,46,160,57.8363636363637,0.650763636363638,210,0.481766426390177,-0.0514720502073232,0.00399889976550205,-0.0527809307021361,-1.77478652388624
"317",317,"2ao3mxn4",2.54285714285714,2.48571428571429,8,8,200,56.5409090909092,0.609309090909095,210,0.845822136287048,-0.258608403701635,-0.0822686351897147,-0.16586291603208,-1.05346314363705
"318",318,"fbe3zhyh",1.69047619047619,2.20952380952381,116,116,94,62.3363636363635,0.794763636363632,210,0.999543825114976,-0.146411454947921,-0.0897958466113966,-0.117288944323713,-2.15830078901913
"319",319,"jtrymj6s",1.87142857142857,2.12380952380952,5,5,198,55.5772727272729,0.578472727272733,210,0.494742452050755,0.0858762039591884,0.00502509205860806,0.0102890046072304,-1.097122727705
"320",320,"fu02yz2g",0.923809523809524,1.29047619047619,117,117,93,61.1999999999999,0.758399999999997,210,0.775131797280485,-0.204086195529658,-0.159788033075005,-0.194761618747938,-1.66912034391973
"321",321,"l0mltuag",1.84761904761905,2.11904761904762,76,76,134,61.7909090909092,0.777309090909095,210,0.185635447667016,-0.0353451088548313,-0.00983741467479812,0.00867471120688769,-1.08856452693573
"322",322,"69dj2agf",3.0952380952381,3.06190476190476,3,3,205,49.3636363636363,0.379636363636362,210,0.144187090225719,-0.102900658367471,-0.00276586044610933,0.00629261974730008,-2.01686378396102
"323",323,"qhhumay2",2.15238095238095,2.72380952380952,26,26,184,58.9045454545455,0.684945454545456,210,1.16640678962422,-0.279931713253822,-0.177233459245763,-0.225268237452925,-1.52454177894004
"324",324,"2l7t057t",1.46190476190476,1.55238095238095,100,100,110,59.0818181818182,0.690618181818182,210,0.854317144611271,-0.329445207194133,-0.1794398345598,-0.221359419927704,-1.34408089757273
"325",325,"r8od6e5e",3.08571428571429,3.00952380952381,7,7,180,51.5772727272727,0.450472727272726,210,0.790698724833868,-0.510555810083675,-0.227364505348965,-0.274154699981847,-1.52197204330271
"326",326,"blqn8xnx",2.86190476190476,2.95714285714286,11,11,193,51.3590909090909,0.443490909090909,210,0.128064715430261,-0.169113379875822,-0.026106293820085,-0.0334639147769936,-0.75246051821343
"327",327,"66ap3ujd",3.17619047619048,2.9047619047619,3,3,203,51.309090909091,0.441890909090912,210,1.13403625619786,-0.255476641710804,-0.0904133192668741,-0.194956919623945,-0.798521798885512
"328",328,"nd652d7c",0.947619047619048,1.48095238095238,117,117,92,62.0272727272728,0.78487272727273,210,0.823785989405217,-0.0622399550166198,-0.0175485832610201,-0.0352968293712474,-0.800492262299106
"329",329,"06zfab74",0.571428571428571,0.704761904761905,170,170,40,55.7181818181817,0.582981818181814,210,0.363610348543879,-0.053642648533713,-0.0283678271723763,-0.0194709168785013,-2.05730226347027
"330",330,"gnbeoja8",3.37142857142857,3.42380952380952,0,0,210,54.3136363636364,0.538036363636365,210,1.13529341438271,-0.686352570649583,-0.293417385069156,-0.352652553346463,-1.15011211245008
"331",331,"70kdk5v2",2.04761904761905,2.56190476190476,61,61,149,61.8545454545454,0.779345454545453,210,0.862131941283397,-0.371438240914163,-0.211608091734793,-0.255044871605261,-1.72759028561684
"332",332,"oe89xydy",2.16666666666667,2.57619047619048,8,8,199,52.9272727272726,0.493672727272723,210,0.987620964534291,-0.465262067651351,-0.250644473309016,-0.295448932625715,-0.923662145139415
"333",333,"vfeg17ts",1.82857142857143,2.25714285714286,101,101,109,60.9545454545456,0.750545454545459,210,0.983837305217132,-0.439489973792469,-0.238652204521332,-0.252897737863389,-1.04106619809807
"334",334,"5hp2cdgx",1.33809523809524,1.68571428571429,87,87,123,59.8499999999999,0.715199999999997,210,0.438203446455363,-0.0915807284881325,-0.00376742942761878,-0.00507310430406351,-1.5549839655831
"335",335,"qbypwwgp",1.94761904761905,2.72857142857143,50,50,146,56.6954545454546,0.614254545454547,210,0.714560855940951,-0.0662474620299323,-0.022553703133324,-0.0102428493491643,-0.600895684535805
"336",336,"2lz8lw89",0.985714285714286,1.3952380952381,74,74,132,53.3318181818184,0.506618181818189,210,1.1306509638662,-0.181279746022626,-0.152195940818542,-0.191494998688942,-0.89261310430773
"337",337,"qzz9m6ge",3.34285714285714,2.83809523809524,8,8,200,51.0954545454545,0.435054545454544,210,0.565970551951353,-0.0224690057916913,-0.0128955994153525,-0.0230772053272862,-1.63198909195985
"338",338,"oxy5h9qe",2.36190476190476,2.4,60,60,150,52.6272727272726,0.484072727272723,210,0.40345804143468,0.00947812928462424,-0.0219774721917721,-0.00234685466159763,-1.45151260936225
"339",339,"fs7bnwdl",1.7952380952381,2.28095238095238,50,50,160,62.7318181818182,0.807418181818182,210,-0.00529540658204763,-0.00846325933574604,0.00245970063713931,0.0116310080977286,-1.72073544931888
"340",340,"61anox6y",2.08095238095238,2.21904761904762,12,12,198,56.2090909090909,0.598690909090909,210,0.000925817030441145,-0.0676063914497654,-0.00232172908407682,-0.00884426652049027,-0.377041647035158
"341",341,"03j0v0fr",1.7,2.31904761904762,58,58,152,62.2545454545453,0.79214545454545,210,0.08178586207861,-0.121595569470406,-0.00638183929642584,-0.0227760374786293,-1.37768717856839
"342",342,"19czmcvf",1.24285714285714,2.04761904761905,50,50,156,54.8090909090909,0.553890909090909,210,1.00660658163209,-0.483204926362612,-0.233491478448777,-0.292823451110192,-0.659454428545476
"343",343,"tffdz46p",2.16190476190476,2.56190476190476,6,6,203,54.0681818181819,0.530181818181821,210,0.824712078385636,-0.163506893527772,-0.0718992925748522,-0.139466078352527,-1.47584825376247
"344",344,"6m0o03dt",2.40952380952381,2.25238095238095,9,9,197,50.1136363636363,0.403636363636362,210,0.0908635086958212,-0.0193025594719974,-0.023962196586145,-0.011456293781702,-1.35778737685414
"345",345,"m14rv4c6",2.29047619047619,2.36190476190476,4,4,204,55.9681818181819,0.590981818181821,210,0.694606001786303,-0.214902458092537,-0.0662131684083767,-0.112035442585883,-1.64830960879336
"346",346,"2yz5r5vz",0.938095238095238,1.2,85,85,110,52.4727272727272,0.47912727272727,210,-0.129224603446757,0.071741785219869,0.0164776154293912,0.0170945547048701,-0.97417838829608
"347",347,"exjk19br",1.64761904761905,1.94761904761905,72,72,138,60.6545454545455,0.740945454545456,210,1.10341513030995,-0.197143020366421,-0.120688644443501,-0.184445485504088,-1.23289465025214
"348",348,"uoeumkcs",2.18571428571429,2.54761904761905,8,8,199,48.6636363636362,0.357236363636358,210,-0.183280557890923,-0.028810001557856,-0.0183079199346967,0.0157833339638392,-0.234537207673642
"349",349,"09galsz1",3.24761904761905,3.24285714285714,0,0,210,54.4636363636363,0.542836363636362,210,0.237123968433123,-0.0618993159088913,-0.00756443802306637,-0.033373997624175,-1.23911906509765
"350",350,"monmh9op",2.08095238095238,2.53809523809524,0,0,210,54.7318181818182,0.551418181818182,210,0.442868210871767,-0.0513410236530634,-0.023653304688731,-0.00903712908499528,-0.965909364814662
"351",351,"gn0hmzkk",1.84761904761905,2.61428571428571,75,75,132,58.5954545454545,0.675054545454544,210,0.237793089310086,-0.0571668728804729,-0.00592541262497212,-0.00310492367467682,-1.53439424162824
"352",352,"w3jcoa6b",2.98095238095238,2.31428571428571,50,50,157,59.4863636363635,0.703563636363632,210,0.319138757708361,-0.0370968556308888,-0.00774249802924559,-0.00635848355229934,-1.60137085253022
"353",353,"0wf2ddmv",1.33333333333333,1.62857142857143,113,113,96,66.0590909090908,0.913890909090906,210,0.325828289838439,0.0294200675999978,-0.00889044649993473,-0.00154494023161839,-0.924067060015259
"354",354,"g6wnnphn",2.16666666666667,2.23809523809524,0,0,209,51.5909090909091,0.450909090909091,210,-0.066552510146667,0.00827677705786095,0.00398266574065517,0.0149139387289027,-1.80869360693726
"355",355,"6quecsp5",1.93333333333333,1.62380952380952,10,10,194,43.8545454545454,0.203345454545453,210,0.443302775520629,-0.122077549750543,-0.0119799534187306,-0.0049227291143529,-0.797150604044588
"356",356,"k4d2pfxy",1.26666666666667,1.8047619047619,98,98,110,60.2045454545456,0.726545454545459,210,0.259021225850858,-0.0344975153092051,-0.00357749031944599,-0.00765931810804577,-1.22579144399996
"357",357,"l6z1al71",2.25238095238095,2.46190476190476,18,18,190,52.6136363636363,0.483636363636362,210,1.01297629066789,-0.515684433177783,-0.280223390442208,-0.340128568207391,-0.989473879556506
"358",358,"bx4dc8o9",0.842857142857143,1.07619047619048,118,118,91,60.3227272727272,0.73032727272727,210,0.204082882709281,0.0497269743379287,0.0422773419358216,0.0587175366562876,-0.0882808069896457
"359",359,"qnklprod",1.32857142857143,1.51428571428571,82,82,123,57.5363636363635,0.641163636363632,210,0.48900155600081,-0.208595897922034,-0.0492506958787131,-0.0303377279286533,-1.43453288721181
"360",360,"p177jsrh",0.838095238095238,1.1047619047619,153,153,56,60.0454545454544,0.721454545454541,210,0.294434674783578,0.0979940615531849,0.0237541330217489,0.0534331786032155,-0.25130841963358
"361",361,"g9dw2qc8",2.05238095238095,2.16190476190476,12,12,192,48.1454545454545,0.340654545454544,210,0.517792710324451,0.0139537270276266,-0.00721927676216666,-0.00460064994972625,-1.78946122236224
"362",362,"7rxojoy0",1.85714285714286,2.15714285714286,57,57,153,57.8727272727274,0.651927272727277,210,0.222363315136097,-0.0604585287363416,-0.00711159178488731,-0.00288577990383154,-1.29859962966001
"363",363,"2r65jqgo",2.33809523809524,2.30952380952381,3,3,207,54.5818181818182,0.546618181818182,210,0.346043198693222,-0.100412689776352,-0.00394141200876526,-0.00948709972342396,-1.62462834983649
"364",364,"ks67df9r",2.25714285714286,2.55714285714286,20,20,187,49.5272727272728,0.38487272727273,210,0.770185418971091,-0.0482185388925788,-0.0345892996683001,-0.0207263431574136,-1.48184213748545
"365",365,"p52j81cz",1.47142857142857,1.61428571428571,53,53,154,53.9181818181818,0.525381818181818,210,0.53873330333913,-0.0216837854209198,-0.0151750578286662,0.00133446939121119,-0.489649860567746
"366",366,"hh8bjbva",2.13809523809524,2.85238095238095,63,63,145,54.8363636363636,0.554763636363635,210,0.419088873441508,0.010873778270661,-0.00801132279306471,0.00295003535114301,-1.6757014059355
"367",367,"p3ezjn8p",2.12857142857143,1.99047619047619,12,12,193,55.5954545454545,0.579054545454544,210,0.347428676743181,-0.060380478148092,-0.00768386709805764,-0.00954844067436662,-0.645017891050893
"368",368,"fsg5svwk",1.44761904761905,1.42857142857143,92,92,90,54.3454545454545,0.539054545454544,210,0.473835713301409,-0.144567651821612,-0.0259961153271174,-0.0712582490161972,-1.9004744687396
"369",369,"vva47mv1",1.3,1.67142857142857,93,93,115,55.0000000000001,0.560000000000003,210,0.154851250034481,-0.0196112679301901,0.020307601607554,0.0303923407075728,-0.312242992539035
"370",370,"s3mgwkm2",1.39047619047619,1.61904761904762,96,96,112,52.540909090909,0.481309090909088,210,0.606066582303555,0.00728695501438392,-0.019251364925434,-0.0201586508894113,-2.38412830132567
"371",371,"errxoxzh",1.25714285714286,1.08095238095238,132,132,77,62.990909090909,0.815709090909088,210,0.489645586848147,-0.0625119249114543,-0.0096069704440966,-0.0289120218437522,-1.01440895401967
"372",372,"5kbxd8uz",1.55238095238095,2.19047619047619,77,77,132,60.4999999999999,0.735999999999997,210,0.842049223923177,-0.148371804350393,-0.11637396696713,-0.165131351584181,-1.6217111421134
"373",373,"fdr4ezap",1.0952380952381,1.57142857142857,103,103,107,58.0954545454545,0.659054545454544,210,1.0228385212227,-0.0547970457172371,-0.0215098321386587,-0.0276490961259985,-1.59880337331286
"374",374,"eqaxt99x",3.06190476190476,3.45714285714286,7,7,201,53.4136363636365,0.509236363636368,210,-0.000101617354192673,-0.120489443864895,-0.0177197060137638,0.018781296057674,-0.357197591706041
"375",375,"fw4bca5o",0.990476190476191,1.28095238095238,151,151,59,55.5954545454546,0.579054545454547,210,0.932619602944976,-0.200579585288009,-0.0154457266541678,-0.0727680901544262,-0.821304832475128
"376",376,"kl29jhqw",2.64285714285714,2.62380952380952,0,0,207,53.2545454545455,0.504145454545456,210,0.418009527628468,0.0411104307302324,0.0229711105901463,0.0255357283326506,-0.937955178308248
"377",377,"bznljvke",0.976190476190476,1.44761904761905,104,104,104,70.209090909091,1.04669090909091,210,-0.120875727683793,0.0420815398749861,-0.000953674523495637,-0.00236501988249795,-1.91681365259884
"378",378,"uw7rul53",1.92380952380952,2.25714285714286,3,3,207,51.3727272727272,0.443927272727271,210,0.477172902906711,-0.00221533677173488,-0.00989368650553063,-0.0165356560100784,-2.59823032594048
"379",379,"hbl8dak5",3.61904761904762,1.64761904761905,2,2,200,33.8090909090909,0,210,0.585646964129204,0.0420815398749861,-0.00925970133855233,-0.00572794732623409,-1.69287548612253
"380",380,"56rwcpa8",1.86666666666667,2.1,29,29,180,58.2681818181818,0.664581818181817,210,0.73552030350493,-0.109059397976256,-0.0122797185911176,-0.0136529375535515,-0.219992500050709
"381",381,"ueksd0fs",1.46666666666667,1.86666666666667,77,77,130,62.1181818181818,0.787781818181818,210,1.107685884919,-0.253468426702264,-0.180640750964643,-0.245364759306361,-1.20421769517717
"382",382,"z388objw",2.17142857142857,2.24761904761905,1,1,208,54.6409090909089,0.548509090909085,210,0.30621650007693,-0.00079471057632477,-1.50608522276191e-05,0.00200902688343121,-1.31596322524633
"383",383,"8ry4lzl1",2.86190476190476,2.66666666666667,91,91,117,59.7954545454545,0.713454545454544,210,0.601591321196801,-0.21802183871507,-0.0979114507184621,-0.184390644548086,-1.34439426723272
"384",384,"yncwfpu2",1.17142857142857,1.75238095238095,54,54,144,60.8136363636363,0.746036363636362,210,0.237715502874509,-0.079478922576814,-0.00804999811352033,-0.0127108957373071,-1.43782321039745
"385",385,"17dt9ke0",1.85238095238095,2.1,15,15,190,51.3000000000001,0.441600000000003,210,0.828339005335206,-0.389993691041329,-0.239413368911693,-0.311500262491165,-1.35372150456419
"386",386,"zw1sttb8",2.64285714285714,2.85238095238095,3,3,207,49.7545454545454,0.392145454545453,210,0.570687630280873,-0.0236018164084543,-0.00575504217446365,-0.00426476981855184,-1.61357629965053
"387",387,"gxwucuu6",2.32380952380952,1.62380952380952,11,11,186,46.0727272727273,0.274327272727274,210,0.0802738619857272,-0.148987203187088,-0.0116476244871874,-0.00604706611143203,-0.753746146487402
"388",388,"xzo0n6f7",3.03333333333333,3.14285714285714,3,3,207,53.1454545454545,0.500654545454544,210,1.05464946272305,-0.355651819400134,-0.132948564015229,-0.222472115591169,-0.967944881312468
"389",389,"pn984mgs",1.32380952380952,1.41904761904762,104,104,103,53.6818181818184,0.517818181818189,210,0.379512351749761,-0.106722490114829,-0.0162423934727094,-0.0223481954758436,-1.2514458913239
"390",390,"oz8nbus6",1.45238095238095,1.69047619047619,66,66,139,50.1272727272727,0.404072727272726,210,-0.336275313564038,-0.142759123316169,-0.0579397227615138,0.0267645019833027,1.58698077846048
"391",391,"3k4juyeh",2.57619047619048,1.6047619047619,11,11,145,40.3636363636364,0.0916363636363648,210,0.536425999314137,0.0504320804320963,0.0149907809822237,0.0227317503453251,-0.726572201286179
"392",392,"m37vkz76",1.24285714285714,1.98571428571429,107,107,103,62.5909090909091,0.802909090909091,210,0.210385331954687,0.0110651533451977,0.00906628947273894,0.0143705808522628,-1.07269485129463
"393",393,"4xdluwy6",4.31428571428571,4.2952380952381,9,9,187,46.1500000000001,0.276800000000003,210,0.0312089533580242,0.0420815398749861,-0.0114394251136388,-0.00204781475447446,-1.27604909179637
"394",394,"co43locr",3.13809523809524,4.82380952380952,11,11,186,47.7590909090907,0.328290909090903,210,0.171263827542148,-0.0956286426059828,0.0018004585296776,-0.0291123267922188,-2.04888149060478
"395",395,"85ttd9er",1.75238095238095,1.6952380952381,50,50,159,55.4409090909091,0.574109090909091,210,1.38133646181081,-0.422632052391115,-0.257526905493851,-0.322026961926056,-1.38494270268312
"396",396,"fc2y7mll",1.19047619047619,1.67619047619048,41,41,165,54.0909090909092,0.530909090909094,210,0.631250015643315,-0.191353721470398,-0.0646825620533727,-0.0997540153635108,-1.18524007729198
"397",397,"qxcq0nhv",2.15714285714286,2.08571428571429,0,0,208,52.5727272727272,0.48232727272727,210,0.111968241747646,-0.0188215677651901,-0.00996387006041885,-0.0112422146589087,-1.88441926834512
"398",398,"u3n89ngp",2.66666666666667,3.0047619047619,3,3,203,55.3954545454544,0.572654545454541,210,0.302886284153162,0.0581271383839509,0.000101526508638206,0.00908269952995661,-1.94127003161635
"399",399,"tfvdx0gr",3.90952380952381,2.42857142857143,12,12,186,44.8409090909091,0.234909090909091,210,0.527032965378262,-0.204014888921854,-0.0653811211474503,-0.166572535193149,-1.50746642174105
"400",400,"3w4hz57x",1.84761904761905,1.88571428571429,35,35,161,56.1136363636364,0.595636363636365,210,0.960849668184067,-0.125537550886793,-0.120429848945634,-0.159078804427176,-1.42302436303048
"401",401,"ub7koqzt",1.97619047619048,2.52380952380952,16,16,193,55.8772727272727,0.588072727272726,210,0.156785464315471,-0.0618707395560996,-0.0119611957931053,-0.0290550040185556,-1.73769507698938
"402",402,"bsowyjtt",2.2047619047619,2.29047619047619,6,6,202,50.1318181818182,0.404218181818182,210,0.38015381024894,-0.10350678209696,-0.00880438895224737,-0.00460297989530137,-1.70560128874257
"403",403,"j6ytx9g5",1.31428571428571,1.42857142857143,108,108,85,59.8499999999998,0.715199999999994,210,1.1242553102521,-0.223512693301654,-0.159504682428654,-0.211783773928706,-1.57558156885469
"404",404,"z2b2dhca",1.38095238095238,1.7952380952381,82,82,128,57.6636363636362,0.645236363636359,210,1.21923299520944,-0.346702427606702,-0.221342519082646,-0.291148535566354,-1.72790073699968
"405",405,"elombrds",3.77619047619048,3.7952380952381,3,3,206,52.85,0.4912,210,0.648973731555178,-0.0289567047526276,-0.0142048450681231,0.00300615493803286,-1.21802755783817
"406",406,"xznjmcgw",1.31904761904762,1.49047619047619,81,81,100,54.3681818181819,0.539781818181821,210,0.660477753952143,-0.0609341273857966,-0.0130764870259652,-0.0233632083081298,-0.987906809670501
"407",407,"2dbga6ee",5.07142857142857,3.54285714285714,1,1,205,43.8227272727273,0.202327272727274,210,-0.386273652257438,-0.0250042630463739,-0.00141151398445744,0.0452466831158187,0.172698227065133
"408",408,"uugj0lsw",2.74285714285714,2.98095238095238,1,1,208,53.2545454545456,0.504145454545459,210,0.909352209886728,-0.28620602251963,-0.201951092796694,-0.281523532324366,-0.613282307685093
"409",409,"9f31lkeb",1.89047619047619,1.92857142857143,81,81,129,60.0363636363634,0.721163636363628,210,0.912302447154841,-0.196127505577603,-0.10849672253085,-0.16426622996247,-1.85472181120934
"410",410,"r0n9fg0u",2.27142857142857,1.83809523809524,2,2,206,51.0181818181817,0.432581818181814,210,0.489113579262408,-0.0762962972182705,-0.00519560533257253,-0.0206058943017832,-1.56417932699011
"411",411,"hdp9gy0x",1.48571428571429,1.87142857142857,107,107,103,57.0681818181818,0.626181818181818,210,0.280797135113359,-0.0669209882859547,-0.00494629196800846,-0.00657904188683142,-1.3891547141708
"412",412,"mldmml5a",1.46666666666667,1.71904761904762,109,109,101,60.9681818181819,0.750981818181821,210,-0.066958938356399,-0.00093643429270085,0.00696261698561183,0.0118172739755974,-1.17410898903158
"413",413,"dwc952nh",2.10952380952381,1.73809523809524,29,29,157,46.3681818181817,0.283781818181814,210,0.428561043700385,-0.0433198710603249,-0.0133950688328771,0.020236585670351,-0.327396382352211
"414",414,"ooe464l5",2.56190476190476,2.38095238095238,3,3,204,49.4636363636363,0.382836363636361,210,-0.0257886014713955,-0.0392633836427717,-0.0101046973934394,0.00499408971442342,-0.0916385261658603
"415",415,"4q6f4utw",1.96190476190476,2.34761904761905,122,122,88,52.5681818181819,0.482181818181821,210,1.15460397785282,-0.331706253581646,-0.218284471017525,-0.281865468716331,-1.75379824517342
"416",416,"qv3dlzek",2.15714285714286,1.9952380952381,3,3,205,57.5454545454545,0.641454545454544,210,0.0923816008226988,0.0503032652046956,0.00935578122846271,0.0103089916817601,-0.558449837285313
"417",417,"rfbhb7b7",2.35714285714286,2.82857142857143,3,3,205,50.3318181818181,0.410618181818179,210,0.242106476748394,-0.0321881332531825,0.00599321944747644,0.0225075013040747,-0.621172868756441
"418",418,"rdncdssy",2.76190476190476,2.96190476190476,1,1,209,49.35,0.3792,210,1.1366290980243,-0.403210507855235,-0.239626399587997,-0.323092491089328,-1.96532136494304
"419",419,"k1lvu5z4",2.78095238095238,3.16190476190476,35,35,175,55.1409090909092,0.564509090909094,210,-0.369210893967713,0.0460213204074394,0.0121745765480049,0.0402905928449392,-1.26110463067452
